dt;x;y;z;a;b;c;j_cfg
0.008;203.81827835640473;-398.18172164359527;472.02;166.48;0.46;-179.66;1028
0.008;205.20172277783752;-396.7982772221625;472.02;166.48;0.46;-179.66;1028
0.008;206.57931303896078;-395.4206869610392;472.02;166.48;0.46;-179.66;1028
0.008;207.95070516000584;-394.04929483999416;472.02;166.48;0.46;-179.66;1028
0.008;209.31551100696151;-392.6844889930385;472.02;166.48;0.46;-179.66;1028
0.008;210.6731219128336;-391.3268780871664;472.02;166.48;0.46;-179.66;1028
0.008;212.02286049801222;-389.9771395019878;472.02;166.48;0.46;-179.66;1028
0.008;213.36404936056107;-388.63595063943893;472.02;166.48;0.46;-179.66;1028
0.008;214.69601109854352;-387.3039889014565;472.02;166.48;0.46;-179.66;1028
0.008;216.01806831002312;-385.9819316899769;472.02;166.48;0.46;-179.66;1028
0.008;217.32954359306348;-384.6704564069365;472.02;166.48;0.46;-179.66;1028
0.008;218.6297955873656;-383.3702044126344;472.02;166.48;0.46;-179.66;1028
0.008;219.918577397173;-382.081422602827;472.02;166.48;0.46;-179.66;1028
0.008;221.19588544114447;-380.80411455885553;472.02;166.48;0.46;-179.66;1028
0.008;222.46171971927987;-379.53828028072013;472.02;166.48;0.46;-179.66;1028
0.008;223.71608023157944;-378.28391976842056;472.02;166.48;0.46;-179.66;1028
0.008;224.958966978043;-377.041033021957;472.02;166.48;0.46;-179.66;1028
0.008;226.19037995867058;-375.8096200413294;472.02;166.48;0.46;-179.66;1028
0.008;227.41031917346226;-374.58968082653774;472.02;166.48;0.46;-179.66;1028
0.008;228.618784622418;-373.381215377582;472.02;166.48;0.46;-179.66;1028
0.008;229.81577630553778;-372.1842236944622;472.02;166.48;0.46;-179.66;1028
0.008;231.00129422282163;-370.9987057771784;472.02;166.48;0.46;-179.66;1028
0.008;232.17533837426947;-369.8246616257305;472.02;166.48;0.46;-179.66;1028
0.008;233.33790875988143;-368.66209124011857;472.02;166.48;0.46;-179.66;1028
0.008;234.48900537965739;-367.5109946203426;472.02;166.48;0.46;-179.66;1028
0.008;235.62862823359745;-366.37137176640255;472.02;166.48;0.46;-179.66;1028
0.008;236.75677732170146;-365.24322267829854;472.02;166.48;0.46;-179.66;1028
0.008;237.87345264396959;-364.1265473560304;472.02;166.48;0.46;-179.66;1028
0.008;238.97865420040176;-363.02134579959824;472.02;166.48;0.46;-179.66;1028
0.008;240.072381990998;-361.927618009002;472.02;166.48;0.46;-179.66;1028
0.008;241.15463601575829;-360.8453639842417;472.02;166.48;0.46;-179.66;1028
0.008;242.22541627468263;-359.77458372531737;472.02;166.48;0.46;-179.66;1028
0.008;243.28472276777103;-358.71527723222897;472.02;166.48;0.46;-179.66;1028
0.008;244.33253299757808;-357.6674670024219;472.02;166.48;0.46;-179.66;1028
0.008;245.36862182656233;-356.63137817343767;472.02;166.48;0.46;-179.66;1028
0.008;246.39265681185577;-355.6073431881442;472.02;166.48;0.46;-179.66;1028
0.008;247.40430453129028;-354.5956954687097;472.02;166.48;0.46;-179.66;1028
0.008;248.40323156269784;-353.59676843730216;472.02;166.48;0.46;-179.66;1028
0.008;249.38910448391067;-352.61089551608933;472.02;166.48;0.46;-179.66;1028
0.008;250.36158987276042;-351.6384101272396;472.02;166.48;0.46;-179.66;1028
0.008;251.32036816741606;-350.67963183258394;472.02;166.48;0.46;-179.66;1028
0.008;252.2654431243576;-349.7345568756424;472.02;166.48;0.46;-179.66;1028
0.008;253.19714435556853;-348.8028556444315;472.02;166.48;0.46;-179.66;1028
0.008;254.11581584081756;-347.88418415918244;472.02;166.48;0.46;-179.66;1028
0.008;255.02180155987276;-346.97819844012724;472.02;166.48;0.46;-179.66;1028
0.008;255.915445492503;-346.084554507497;472.02;166.48;0.46;-179.66;1028
0.008;256.79709161847654;-345.20290838152346;472.02;166.48;0.46;-179.66;1028
0.008;257.6670839175618;-344.3329160824382;472.02;166.48;0.46;-179.66;1028
0.008;258.5257663695272;-343.4742336304728;472.02;166.48;0.46;-179.66;1028
0.008;259.3734829541414;-342.6265170458586;472.02;166.48;0.46;-179.66;1028
0.008;260.21057765117274;-341.78942234882726;472.02;166.48;0.46;-179.66;1028
0.008;261.0373944403895;-340.9626055596105;472.02;166.48;0.46;-179.66;1028
0.008;261.8542773015605;-340.1457226984395;472.02;166.48;0.46;-179.66;1028
0.008;262.66157021445383;-339.33842978554617;472.02;166.48;0.46;-179.66;1028
0.008;263.4596171588383;-338.5403828411617;472.02;166.48;0.46;-179.66;1028
0.008;264.2487621144821;-337.7512378855179;472.02;166.48;0.46;-179.66;1028
0.008;265.0293490611537;-336.9706509388463;472.02;166.48;0.46;-179.66;1028
0.008;265.8017219786217;-336.1982780213783;472.02;166.48;0.46;-179.66;1028
0.008;266.56622484665445;-335.43377515334555;472.02;166.48;0.46;-179.66;1028
0.008;267.3232016450204;-334.6767983549796;472.02;166.48;0.46;-179.66;1028
0.008;268.07299635348807;-333.92700364651193;472.02;166.48;0.46;-179.66;1028
0.008;268.8159529518259;-333.1840470481741;472.02;166.48;0.46;-179.66;1028
0.008;269.5524154198023;-332.4475845801977;472.02;166.48;0.46;-179.66;1028
0.008;270.2827277371858;-331.7172722628142;472.02;166.48;0.46;-179.66;1028
0.008;271.0072338837448;-330.9927661162552;472.02;166.48;0.46;-179.66;1028
0.008;271.72627783924776;-330.27372216075224;472.02;166.48;0.46;-179.66;1028
0.008;272.4402067260415;-329.5597932739585;472.02;166.48;0.46;-179.66;1028
0.008;273.14950236087384;-328.85049763912616;472.02;166.48;0.46;-179.66;1028
0.008;273.85482914612345;-328.14517085387655;472.02;166.48;0.46;-179.66;1028
0.008;274.5568644837268;-327.4431355162732;472.02;166.48;0.46;-179.66;1028
0.008;275.2562857756204;-326.7437142243796;472.02;166.48;0.46;-179.66;1028
0.008;275.9537704237409;-326.0462295762591;472.02;166.48;0.46;-179.66;1028
0.008;276.64999583002447;-325.35000416997553;472.02;166.48;0.46;-179.66;1028
0.008;277.34563907944226;-324.65436092055774;472.02;166.48;0.46;-179.66;1028
0.008;278.0412107859861;-323.9587892140139;472.02;166.48;0.46;-179.66;1028
0.008;278.7367824925299;-323.2632175074701;472.02;166.48;0.46;-179.66;1028
0.008;279.4323541990737;-322.5676458009263;472.02;166.48;0.46;-179.66;1028
0.008;280.1279259056176;-321.8720740943824;472.02;166.48;0.46;-179.66;1028
0.008;280.8234976121614;-321.1765023878386;472.02;166.48;0.46;-179.66;1028
0.008;281.51906931870525;-320.48093068129475;472.02;166.48;0.46;-179.66;1028
0.008;282.2146410252491;-319.7853589747509;472.02;166.48;0.46;-179.66;1028
0.008;282.91021273179285;-319.08978726820715;472.02;166.48;0.46;-179.66;1028
0.008;283.60578443833674;-318.39421556166326;472.02;166.48;0.46;-179.66;1028
0.008;284.3013561448806;-317.6986438551194;472.02;166.48;0.46;-179.66;1028
0.008;284.99692785142435;-317.00307214857565;472.02;166.48;0.46;-179.66;1028
0.008;285.69249955796823;-316.30750044203177;472.02;166.48;0.46;-179.66;1028
0.008;286.38807126451206;-315.61192873548794;472.02;166.48;0.46;-179.66;1028
0.008;287.08364297105584;-314.91635702894416;472.02;166.48;0.46;-179.66;1028
0.008;287.7792146775997;-314.2207853224003;472.02;166.48;0.46;-179.66;1028
0.008;288.47478638414356;-313.52521361585644;472.02;166.48;0.46;-179.66;1028
0.008;289.17035809068733;-312.82964190931267;472.02;166.48;0.46;-179.66;1028
0.008;289.8659297972312;-312.1340702027688;472.02;166.48;0.46;-179.66;1028
0.008;290.56150150377505;-311.43849849622495;472.02;166.48;0.46;-179.66;1028
0.008;291.2570732103188;-310.7429267896812;472.02;166.48;0.46;-179.66;1028
0.008;291.9526449168627;-310.0473550831373;472.02;166.48;0.46;-179.66;1028
0.008;292.64821662340654;-309.35178337659346;472.02;166.48;0.46;-179.66;1028
0.008;293.3437883299503;-308.6562116700497;472.02;166.48;0.46;-179.66;1028
0.008;294.0393600364942;-307.9606399635058;472.02;166.48;0.46;-179.66;1028
0.008;294.734931743038;-307.265068256962;472.02;166.48;0.46;-179.66;1028
0.008;295.4305034495818;-306.5694965504182;472.02;166.48;0.46;-179.66;1028
0.008;296.1260751561257;-305.8739248438743;472.02;166.48;0.46;-179.66;1028
0.008;296.8216468626694;-305.1783531373306;472.02;166.48;0.46;-179.66;1028
0.008;297.5172185692133;-304.4827814307867;472.02;166.48;0.46;-179.66;1028
0.008;298.2127902757571;-303.7872097242429;472.02;166.48;0.46;-179.66;1028
0.008;298.9083619823009;-303.0916380176991;472.02;166.48;0.46;-179.66;1028
0.008;299.6039336888448;-302.3960663111552;472.02;166.48;0.46;-179.66;1028
0.008;300.29950539538856;-301.70049460461144;472.02;166.48;0.46;-179.66;1028
0.008;300.9950771019324;-301.0049228980676;472.02;166.48;0.46;-179.66;1028
0.008;301.6906488084763;-300.3093511915237;472.02;166.48;0.46;-179.66;1028
0.008;302.38622051502006;-299.61377948497994;472.02;166.48;0.46;-179.66;1028
0.008;303.0817922215639;-298.9182077784361;472.02;166.48;0.46;-179.66;1028
0.008;303.7773639281078;-298.2226360718922;472.02;166.48;0.46;-179.66;1028
0.008;304.47293563465155;-297.52706436534845;472.02;166.48;0.46;-179.66;1028
0.008;305.1685073411954;-296.8314926588046;472.02;166.48;0.46;-179.66;1028
0.008;305.86407904773927;-296.13592095226073;472.02;166.48;0.46;-179.66;1028
0.008;306.55965075428304;-295.44034924571696;472.02;166.48;0.46;-179.66;1028
0.008;307.2552224608269;-294.7447775391731;472.02;166.48;0.46;-179.66;1028
0.008;307.95079416737076;-294.04920583262924;472.02;166.48;0.46;-179.66;1028
0.008;308.64636587391453;-293.35363412608547;472.02;166.48;0.46;-179.66;1028
0.008;309.34193758045836;-292.65806241954164;472.02;166.48;0.46;-179.66;1028
0.008;310.0375089604907;-291.9624910395093;472.02;166.48;0.46;-179.66;1028
0.008;310.73298958566005;-291.26701041433995;472.02;166.48;0.46;-179.66;1028
0.008;311.42807662333985;-290.57192337666015;472.02;166.48;0.46;-179.66;1028
0.008;312.12243665136185;-289.87756334863815;472.02;166.48;0.46;-179.66;1028
0.008;312.81573624755805;-289.18426375244195;472.02;166.48;0.46;-179.66;1028
0.008;313.5076419897605;-288.4923580102395;472.02;166.48;0.46;-179.66;1028
0.008;314.1978204558011;-287.8021795441989;472.02;166.48;0.46;-179.66;1028
0.008;314.8859382235117;-287.1140617764883;472.02;166.48;0.46;-179.66;1028
0.008;315.5716618707245;-286.4283381292755;472.02;166.48;0.46;-179.66;1028
0.008;316.2546579752714;-285.7453420247286;472.02;166.48;0.46;-179.66;1028
0.008;316.9345931149843;-285.0654068850157;472.02;166.48;0.46;-179.66;1028
0.008;317.61113386769523;-284.38886613230477;472.02;166.48;0.46;-179.66;1028
0.008;318.2839468112361;-283.7160531887639;472.02;166.48;0.46;-179.66;1028
0.008;318.95269852343887;-283.04730147656113;472.02;166.48;0.46;-179.66;1028
0.008;319.6170555821356;-282.3829444178644;472.02;166.48;0.46;-179.66;1028
0.008;320.2766845651582;-281.7233154348418;472.02;166.48;0.46;-179.66;1028
0.008;320.9312520503386;-281.0687479496614;472.02;166.48;0.46;-179.66;1028
0.008;321.58042461550883;-280.41957538449117;472.02;166.48;0.46;-179.66;1028
0.008;322.2238688385009;-279.7761311614991;472.02;166.48;0.46;-179.66;1028
0.008;322.8612512971466;-279.1387487028534;472.02;166.48;0.46;-179.66;1028
0.008;323.492238569278;-278.507761430722;472.02;166.48;0.46;-179.66;1028
0.008;324.1164972327272;-277.8835027672728;472.02;166.48;0.46;-179.66;1028
0.008;324.73369386532596;-277.26630613467404;472.02;166.48;0.46;-179.66;1028
0.008;325.34349504490626;-276.65650495509374;472.02;166.48;0.46;-179.66;1028
0.008;325.9455673493003;-276.0544326506997;472.02;166.48;0.46;-179.66;1028
0.008;326.53957735633975;-275.46042264366025;472.02;166.48;0.46;-179.66;1028
0.008;327.12519164385674;-274.87480835614326;472.02;166.48;0.46;-179.66;1028
0.008;327.70207678968325;-274.29792321031675;472.02;166.48;0.46;-179.66;1028
0.008;328.26989937165115;-273.73010062834885;472.02;166.48;0.46;-179.66;1028
0.008;328.8283259675925;-273.1716740324075;472.02;166.48;0.46;-179.66;1028
0.008;329.37702315533926;-272.62297684466074;472.02;166.48;0.46;-179.66;1028
0.008;329.9156575127233;-272.0843424872767;472.02;166.48;0.46;-179.66;1028
0.008;330.44389561757674;-271.55610438242326;472.02;166.48;0.46;-179.66;1028
0.008;330.96140404773143;-271.03859595226857;472.02;166.48;0.46;-179.66;1028
0.008;331.46788052972215;-270.53211947027785;472.02;166.48;0.46;-179.66;1028
0.008;331.9632357047828;-270.0367642952172;472.02;166.48;0.46;-179.66;1028
0.008;332.44746927261156;-269.55253072738844;472.02;166.48;0.46;-179.66;1028
0.008;332.9205812332082;-269.0794187667918;472.02;166.48;0.46;-179.66;1028
0.008;333.38257158657296;-268.61742841342704;472.02;166.48;0.46;-179.66;1028
0.008;333.8334403327057;-268.1665596672943;472.02;166.48;0.46;-179.66;1028
0.008;334.27318747160643;-267.72681252839357;472.02;166.48;0.46;-179.66;1028
0.008;334.7018130032751;-267.2981869967249;472.02;166.48;0.46;-179.66;1028
0.008;335.11931692771185;-266.88068307228815;472.02;166.48;0.46;-179.66;1028
0.008;335.5256992449165;-266.4743007550835;472.02;166.48;0.46;-179.66;1028
0.008;335.92095995488927;-266.07904004511073;472.02;166.48;0.46;-179.66;1028
0.008;336.3050990576299;-265.6949009423701;472.02;166.48;0.46;-179.66;1028
0.008;336.67811655313864;-265.32188344686136;472.02;166.48;0.46;-179.66;1028
0.008;337.04001244141534;-264.95998755858466;472.02;166.48;0.46;-179.66;1028
0.008;337.39078672246006;-264.60921327753994;472.02;166.48;0.46;-179.66;1028
0.008;337.73043939627274;-264.26956060372726;472.02;166.48;0.46;-179.66;1028
0.008;338.0589704628534;-263.9410295371466;472.02;166.48;0.46;-179.66;1028
0.008;338.37637992220215;-263.62362007779785;472.02;166.48;0.46;-179.66;1028
0.008;338.68266777431876;-263.31733222568124;472.02;166.48;0.46;-179.66;1028
0.008;338.97783401920344;-263.02216598079656;472.02;166.48;0.46;-179.66;1028
0.008;339.2618786568562;-262.7381213431438;472.02;166.48;0.46;-179.66;1028
0.008;339.53480168727685;-262.46519831272315;472.02;166.48;0.46;-179.66;1028
0.008;339.7966031104655;-262.2033968895345;472.02;166.48;0.46;-179.66;1028
0.008;340.04728292642227;-261.95271707357773;472.02;166.48;0.46;-179.66;1028
0.008;340.2868411351469;-261.7131588648531;472.02;166.48;0.46;-179.66;1028
0.008;340.5152777366396;-261.4847222633604;472.02;166.48;0.46;-179.66;1028
0.008;340.7325927309003;-261.2674072690997;472.02;166.48;0.46;-179.66;1028
0.008;340.938786117929;-261.061213882071;472.02;166.48;0.46;-179.66;1028
0.008;341.13385789772565;-260.86614210227435;472.02;166.48;0.46;-179.66;1028
0.008;341.31782250667334;-260.68217749332666;472.02;166.48;0.46;-179.66;1028
0.008;341.4908808912415;-260.5091191087585;472.02;166.48;0.46;-179.66;1028
0.008;341.6533638390934;-260.3466361609066;472.02;166.48;0.46;-179.66;1028
0.008;341.80560477239715;-260.19439522760285;472.02;166.48;0.46;-179.66;1028
0.008;341.9479371133207;-260.0520628866793;472.02;166.48;0.46;-179.66;1028
0.008;342.080694284032;-259.919305715968;472.02;166.48;0.46;-179.66;1028
0.008;342.20420970669926;-259.79579029330074;472.02;166.48;0.46;-179.66;1028
0.008;342.31881680349056;-259.68118319650944;472.02;166.48;0.46;-179.66;1028
0.008;342.42484899657364;-259.57515100342636;472.02;166.48;0.46;-179.66;1028
0.008;342.52263970811674;-259.47736029188326;472.02;166.48;0.46;-179.66;1028
0.008;342.6125223602879;-259.3874776397121;472.02;166.48;0.46;-179.66;1028
0.008;342.69483037525504;-259.30516962474496;472.02;166.48;0.46;-179.66;1028
0.008;342.7698971751863;-259.2301028248137;472.02;166.48;0.46;-179.66;1028
0.008;342.83805618224966;-259.16194381775034;472.02;166.48;0.46;-179.66;1028
0.008;342.89964081861314;-259.10035918138686;472.02;166.48;0.46;-179.66;1028
0.008;342.9549845064449;-259.0450154935551;472.02;166.48;0.46;-179.66;1028
0.008;343.00442066791277;-258.99557933208723;472.02;166.48;0.46;-179.66;1028
0.008;343.04828272518483;-258.95171727481517;472.02;166.48;0.46;-179.66;1028
0.008;343.0869041004293;-258.9130958995707;472.02;166.48;0.46;-179.66;1028
0.008;343.12061821581403;-258.87938178418597;472.02;166.48;0.46;-179.66;1028
0.008;343.1497584935071;-258.8502415064929;472.02;166.48;0.46;-179.66;1028
0.008;343.1746583556765;-258.8253416443235;472.02;166.48;0.46;-179.66;1028
0.008;343.19565122449035;-258.80434877550965;472.02;166.48;0.46;-179.66;1028
0.008;343.21307052211665;-258.78692947788335;472.02;166.48;0.46;-179.66;1028
0.008;343.2272496707233;-258.7727503292767;472.02;166.48;0.46;-179.66;1028
0.008;343.23852209247866;-258.76147790752134;472.02;166.48;0.46;-179.66;1028
0.008;343.2472212095504;-258.7527787904496;472.02;166.48;0.46;-179.66;1028
0.008;343.25368044410675;-258.74631955589325;472.02;166.48;0.46;-179.66;1028
0.008;343.2582332183157;-258.7417667816843;472.02;166.48;0.46;-179.66;1028
0.008;343.26121295434524;-258.73878704565476;472.02;166.48;0.46;-179.66;1028
0.008;343.2629530743635;-258.7370469256365;472.02;166.48;0.46;-179.66;1028
0.008;343.2637870005385;-258.7362129994615;472.02;166.48;0.46;-179.66;1028
0.008;343.26404815503815;-258.73595184496185;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
0.008;343.26406871192853;-258.73593128807147;472.02;166.48;0.46;-179.66;1028
